,STATION,NAME,DATE,PRCP,TMAX,TMIN
1575,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-04-24,0.0,69.0,49.0
1576,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-04-25,0.4,70.0,47.0
1577,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-04-26,0.71,53.0,47.0
1578,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-04-27,0.62,56.0,50.0
1579,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-04-28,0.0,62.0,41.0
1580,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-04-29,0.0,60.0,46.0
1581,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-04-30,0.0,70.0,54.0
1582,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-01,0.0,80.0,63.0
1583,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-02,0.0,92.0,72.0
1584,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-03,1.18,89.0,67.0
1585,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-04,0.0,83.0,70.0
1586,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-05,0.0,82.0,61.0
1587,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-06,0.0,82.0,65.0
1588,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-07,0.0,81.0,56.0
1589,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-08,0.0,73.0,59.0
1590,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-09,0.0,78.0,46.0
1591,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-10,0.0,57.0,42.0
1592,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-11,0.0,63.0,48.0
1593,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-12,0.46,59.0,47.0
1594,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-13,0.01,56.0,46.0
1595,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-14,0.0,68.0,55.0
1596,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-15,0.11,84.0,61.0
1597,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-16,0.0,75.0,57.0
1598,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-17,0.0,73.0,59.0
1599,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-18,0.46,71.0,50.0
1600,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-19,0.17,58.0,50.0
1601,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-20,0.0,69.0,57.0
1602,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-21,0.0,83.0,65.0
1603,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-22,0.0,89.0,64.0
1604,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-23,0.09,74.0,62.0
1605,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-24,0.01,73.0,61.0
1606,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-25,0.05,75.0,64.0
1607,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-26,0.0,84.0,65.0
1608,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-27,0.0,93.0,78.0
1609,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-28,0.02,83.0,59.0
1610,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-29,0.0,77.0,64.0
1611,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-30,0.05,80.0,69.0
1612,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-05-31,0.0,88.0,72.0
1613,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-01,0.0,93.0,75.0
1614,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-02,0.37,86.0,72.0
1615,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-03,0.0,90.0,73.0
1616,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-04,0.0,90.0,71.0
1617,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-05,0.0,90.0,76.0
1618,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-06,0.02,90.0,76.0
1619,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-07,0.0,91.0,58.0
1620,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-08,0.0,77.0,60.0
1621,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-09,0.0,76.0,64.0
1622,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-10,0.51,70.0,60.0
1623,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-11,0.0,86.0,63.0
1624,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-12,0.0,81.0,64.0
1625,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-13,0.0,89.0,71.0
1626,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-14,0.59,89.0,68.0
1627,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-15,0.0,86.0,70.0
1628,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-16,0.0,83.0,68.0
1629,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-17,0.03,81.0,70.0
1630,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-18,0.0,82.0,63.0
1631,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-19,0.0,87.0,67.0
1632,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-20,0.0,90.0,75.0
1633,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-21,0.0,94.0,74.0
1634,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-22,0.0,91.0,76.0
1635,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-23,0.0,93.0,74.0
1636,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-24,0.0,94.0,81.0
1637,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-25,0.58,97.0,71.0
1638,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-26,0.0,89.0,74.0
1639,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-27,0.0,91.0,77.0
1640,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-28,0.0,96.0,82.0
1641,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-29,0.05,95.0,79.0
1642,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-06-30,0.0,90.0,65.0
1643,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-01,0.0,81.0,63.0
1644,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-02,0.0,80.0,61.0
1645,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-03,0.0,82.0,66.0
1646,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-04,0.0,89.0,71.0
1647,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-05,0.0,97.0,76.0
1648,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-06,0.0,99.0,82.0
1649,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-07,0.0,103.0,84.0
1650,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-08,0.0,102.0,78.0
1651,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-09,0.0,89.0,76.0
1652,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-10,1.88,88.0,74.0
1653,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-11,1.11,81.0,73.0
1654,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-12,0.0,91.0,74.0
1655,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-13,2.43,92.0,72.0
1656,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-14,0.87,88.0,73.0
1657,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-15,0.36,83.0,73.0
1658,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-16,0.0,92.0,76.0
1659,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-17,0.09,96.0,75.0
1660,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-18,0.0,94.0,79.0
1661,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-19,0.5,94.0,72.0
1662,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-20,0.57,92.0,73.0
1663,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-21,0.0,88.0,77.0
1664,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-22,0.23,93.0,73.0
1665,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-23,0.0,91.0,79.0
1666,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-24,0.0,96.0,84.0
1667,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-25,0.0,98.0,83.0
1668,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-26,0.29,95.0,69.0
1669,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-27,0.0,88.0,72.0
1670,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-28,0.0,89.0,76.0
1671,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-29,0.0,90.0,78.0
1672,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-30,0.0,92.0,67.0
1673,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-07-31,0.0,86.0,70.0
1674,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-01,0.0,86.0,73.0
1675,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-02,0.02,80.0,69.0
1676,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-03,0.0,86.0,73.0
1677,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-04,0.0,88.0,77.0
1678,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-05,0.0,90.0,78.0
1679,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-06,0.0,90.0,76.0
1680,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-07,0.0,89.0,69.0
1681,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-08,0.0,88.0,73.0
1682,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-09,0.0,91.0,75.0
1683,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-10,0.0,93.0,78.0
1684,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-11,0.01,96.0,78.0
1685,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-12,0.03,96.0,76.0
1686,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-13,0.06,80.0,72.0
1687,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-14,0.0,81.0,69.0
1688,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-15,0.0,85.0,71.0
1689,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-16,0.1,79.0,72.0
1690,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-17,0.0,92.0,76.0
1691,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-18,0.02,91.0,70.0
1692,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-19,0.01,80.0,69.0
1693,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-20,0.0,89.0,74.0
1694,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-21,0.0,92.0,72.0
1695,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-22,0.0,89.0,76.0
1696,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-23,0.7,84.0,69.0
1697,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-24,0.12,83.0,64.0
1698,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-25,0.01,71.0,66.0
1699,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-26,0.0,77.0,68.0
1700,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-27,0.0,84.0,62.0
1701,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-28,0.0,81.0,62.0
1702,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-29,0.0,86.0,68.0
1703,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-30,0.0,96.0,73.0
1704,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-08-31,0.0,94.0,76.0
1705,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-01,0.0,97.0,80.0
1706,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-02,0.0,96.0,76.0
1707,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-03,0.0,94.0,76.0
1708,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-04,0.0,89.0,71.0
1709,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-05,0.0,81.0,62.0
1710,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-06,0.0,77.0,60.0
1711,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-07,0.0,83.0,68.0
1712,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-08,0.0,89.0,75.0
1713,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-09,0.0,91.0,62.0
1714,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-10,0.0,73.0,61.0
1715,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-11,0.0,75.0,59.0
1716,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-12,0.24,80.0,62.0
1717,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-13,0.03,67.0,60.0
1718,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-14,0.0,79.0,62.0
1719,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-15,0.0,80.0,60.0
1720,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-16,0.0,78.0,61.0
1721,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-17,0.57,85.0,67.0
1722,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-18,0.0,78.0,55.0
1723,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-19,0.0,77.0,62.0
1724,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-20,0.0,82.0,61.0
1725,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-21,0.0,77.0,52.0
1726,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-22,0.0,76.0,65.0
1727,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-23,0.05,89.0,65.0
1728,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-24,0.0,86.0,68.0
1729,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-25,0.0,93.0,71.0
1730,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-26,0.0,89.0,64.0
1731,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-27,0.13,70.0,64.0
1732,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-28,0.11,78.0,66.0
1733,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-29,0.07,80.0,62.0
1734,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-09-30,1.17,77.0,67.0
1735,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-01,4.4,80.0,60.0
1736,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-02,0.04,72.0,52.0
1737,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-03,0.0,70.0,51.0
1738,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-04,0.2,65.0,50.0
1739,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-05,0.23,55.0,51.0
1740,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-06,0.18,57.0,52.0
1741,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-07,0.03,63.0,51.0
1742,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-08,0.0,73.0,54.0
1743,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-09,0.0,76.0,58.0
1744,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-10,0.0,77.0,50.0
1745,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-11,0.0,72.0,57.0
1746,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-12,0.32,81.0,62.0
1747,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-13,0.0,74.0,47.0
1748,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-14,0.0,66.0,51.0
1749,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-15,0.65,59.0,48.0
1750,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-16,0.0,61.0,53.0
1751,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-17,0.0,63.0,48.0
1752,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-18,0.0,72.0,52.0
1753,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-19,0.36,65.0,49.0
1754,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-20,0.02,59.0,49.0
1755,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-21,0.0,61.0,50.0
1756,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-22,0.0,65.0,47.0
1757,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-23,0.0,56.0,46.0
1758,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-24,0.0,67.0,50.0
1759,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-25,0.0,72.0,58.0
1760,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-26,0.0,75.0,61.0
1761,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-27,0.27,72.0,64.0
1762,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-28,0.13,75.0,65.0
1763,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-29,0.0,76.0,49.0
1764,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-30,0.0,57.0,42.0
1765,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-10-31,0.0,56.0,45.0
1766,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-01,0.0,61.0,39.0
1767,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-02,0.0,52.0,36.0
1768,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-03,0.0,53.0,38.0
1769,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-04,0.83,57.0,43.0
1770,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-05,0.51,50.0,45.0
1771,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-06,0.0,54.0,40.0
1772,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-07,0.0,52.0,35.0
1773,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-08,0.0,51.0,38.0
1774,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-09,0.0,52.0,43.0
1775,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-10,0.0,59.0,45.0
1776,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-11,0.0,62.0,43.0
1777,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-12,0.0,58.0,41.0
1778,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-13,0.0,63.0,44.0
1779,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-14,0.0,66.0,42.0
1780,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-15,0.0,66.0,46.0
1781,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-16,0.08,56.0,49.0
1782,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-17,0.52,63.0,51.0
1783,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-18,0.0,60.0,45.0
1784,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-19,0.03,56.0,41.0
1785,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-20,0.0,50.0,41.0
1786,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-21,0.0,55.0,41.0
1787,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-22,0.0,53.0,41.0
1788,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-23,0.0,60.0,50.0
1789,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-24,0.0,62.0,39.0
1790,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-25,0.0,50.0,40.0
1791,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-26,0.22,55.0,36.0
1792,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-27,0.0,55.0,33.0
1793,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-28,0.0,43.0,33.0
1794,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-29,0.0,48.0,32.0
1795,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-11-30,0.0,53.0,40.0
1796,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-01,0.96,63.0,53.0
1797,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-02,0.43,66.0,33.0
1798,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-03,0.0,42.0,32.0
1799,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-04,0.0,41.0,31.0
1800,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-05,0.0,39.0,29.0
1801,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-06,0.0,37.0,31.0
1802,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-07,0.0,36.0,29.0
1803,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-08,0.0,,
1804,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-09,0.0,35.0,24.0
1805,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-10,0.0,34.0,25.0
1806,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-11,0.0,36.0,29.0
1807,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-12,0.65,58.0,35.0
1808,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-13,0.47,60.0,34.0
1809,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-14,0.0,36.0,18.0
1810,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-15,0.0,26.0,20.0
1811,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-16,0.0,28.0,21.0
1812,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-17,0.02,27.0,21.0
1813,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-18,0.0,36.0,26.0
1814,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-19,0.0,36.0,26.0
1815,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-20,0.0,36.0,25.0
1816,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-21,0.0,36.0,29.0
1817,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-22,0.0,41.0,28.0
1818,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-23,0.0,41.0,31.0
1819,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2010-12-24,0.0,38.0,29.0
