dispatch_date,violent_offense_count,felony_count,misdemeanor_count,year,year_group,dispatch_wday,dispatch_month,dispatch_quarter,tmax,tmin
2020-02-14,37,40,76,2020,2018-2022,Friday,February,1,48.0,33.0
2020-02-15,39,44,73,2020,2018-2022,Saturday,February,1,34.0,15.0
2020-02-16,29,33,98,2020,2018-2022,Sunday,February,1,33.0,15.0
2020-02-17,48,53,103,2020,2018-2022,Monday,February,1,50.0,28.0
2020-02-18,57,61,72,2020,2018-2022,Tuesday,February,1,55.0,38.0
2020-02-19,43,50,81,2020,2018-2022,Wednesday,February,1,63.0,42.0
2020-02-20,51,57,73,2020,2018-2022,Thursday,February,1,51.0,30.0
2020-02-21,49,55,63,2020,2018-2022,Friday,February,1,37.0,21.0
2020-02-22,40,46,65,2020,2018-2022,Saturday,February,1,48.0,21.0
2020-02-23,31,38,86,2020,2018-2022,Sunday,February,1,52.0,34.0
2020-02-24,57,59,75,2020,2018-2022,Monday,February,1,57.0,36.0
2020-02-25,32,35,80,2020,2018-2022,Tuesday,February,1,61.0,43.0
2020-02-26,52,62,70,2020,2018-2022,Wednesday,February,1,49.0,45.0
2020-02-27,37,40,70,2020,2018-2022,Thursday,February,1,52.0,37.0
2020-02-28,39,45,49,2020,2018-2022,Friday,February,1,44.0,30.0
2020-02-29,43,48,75,2020,2018-2022,Saturday,February,1,42.0,28.0
2020-07-02,41,53,61,2020,2018-2022,Thursday,July,3,88.0,70.0
2020-07-07,42,51,82,2020,2018-2022,Tuesday,July,3,94.0,69.0
2020-07-08,49,56,80,2020,2018-2022,Wednesday,July,3,90.0,76.0
2020-07-09,37,41,69,2020,2018-2022,Thursday,July,3,95.0,76.0
2020-07-10,28,30,60,2020,2018-2022,Friday,July,3,95.0,76.0
2020-07-11,39,45,87,2020,2018-2022,Saturday,July,3,84.0,73.0
2020-07-12,49,52,72,2020,2018-2022,Sunday,July,3,90.0,73.0
2020-07-13,44,47,87,2020,2018-2022,Monday,July,3,92.0,73.0
2020-07-14,42,50,68,2020,2018-2022,Tuesday,July,3,90.0,70.0
2020-07-15,39,44,69,2020,2018-2022,Wednesday,July,3,89.0,70.0
2020-07-16,37,42,67,2020,2018-2022,Thursday,July,3,87.0,69.0
2020-07-17,45,48,93,2020,2018-2022,Friday,July,3,85.0,71.0
2020-07-18,35,40,71,2020,2018-2022,Saturday,July,3,93.0,75.0
2020-07-19,28,31,81,2020,2018-2022,Sunday,July,3,97.0,78.0
2020-07-20,27,33,74,2020,2018-2022,Monday,July,3,99.0,78.0
2020-07-21,41,47,63,2020,2018-2022,Tuesday,July,3,99.0,82.0
2020-07-22,46,47,60,2020,2018-2022,Wednesday,July,3,98.0,79.0
2020-07-23,46,52,67,2020,2018-2022,Thursday,July,3,96.0,74.0
2020-07-24,37,40,67,2020,2018-2022,Friday,July,3,92.0,75.0
2020-07-25,47,52,55,2020,2018-2022,Saturday,July,3,85.0,73.0
2020-07-26,58,61,62,2020,2018-2022,Sunday,July,3,92.0,77.0
2020-07-27,49,59,86,2020,2018-2022,Monday,July,3,97.0,77.0
2020-07-28,37,42,78,2020,2018-2022,Tuesday,July,3,97.0,80.0
2020-07-29,34,41,77,2020,2018-2022,Wednesday,July,3,96.0,80.0
2020-07-30,39,40,72,2020,2018-2022,Thursday,July,3,96.0,78.0
2020-07-31,37,43,97,2020,2018-2022,Friday,July,3,98.0,73.0
2020-08-01,50,56,77,2020,2018-2022,Saturday,August,3,86.0,73.0
2020-08-02,68,73,72,2020,2018-2022,Sunday,August,3,95.0,77.0
2020-08-03,55,62,88,2020,2018-2022,Monday,August,3,95.0,77.0
2020-08-04,37,42,54,2020,2018-2022,Tuesday,August,3,92.0,78.0
2020-08-05,53,59,68,2020,2018-2022,Wednesday,August,3,83.0,71.0
2020-08-06,40,46,82,2020,2018-2022,Thursday,August,3,91.0,72.0
2020-08-07,25,31,67,2020,2018-2022,Friday,August,3,83.0,70.0
2020-08-08,47,59,74,2020,2018-2022,Saturday,August,3,81.0,71.0
2020-08-09,55,61,65,2020,2018-2022,Sunday,August,3,88.0,72.0
2020-08-10,52,59,71,2020,2018-2022,Monday,August,3,91.0,72.0
2020-08-11,48,58,76,2020,2018-2022,Tuesday,August,3,96.0,76.0
2020-08-12,48,51,90,2020,2018-2022,Wednesday,August,3,93.0,78.0
2020-08-13,39,46,55,2020,2018-2022,Thursday,August,3,92.0,70.0
2020-08-14,45,52,80,2020,2018-2022,Friday,August,3,82.0,74.0
2020-08-15,46,53,90,2020,2018-2022,Saturday,August,3,87.0,71.0
2020-08-16,63,72,65,2020,2018-2022,Sunday,August,3,83.0,67.0
2020-08-17,59,71,84,2020,2018-2022,Monday,August,3,74.0,64.0
2020-08-18,46,57,77,2020,2018-2022,Tuesday,August,3,86.0,68.0
2020-08-19,49,55,62,2020,2018-2022,Wednesday,August,3,88.0,71.0
2020-08-20,35,42,74,2020,2018-2022,Thursday,August,3,83.0,64.0
2020-08-21,32,41,86,2020,2018-2022,Friday,August,3,85.0,69.0
2020-08-22,35,40,73,2020,2018-2022,Saturday,August,3,89.0,74.0
2020-08-23,56,63,74,2020,2018-2022,Sunday,August,3,91.0,74.0
2020-08-24,47,56,105,2020,2018-2022,Monday,August,3,86.0,72.0
2020-08-25,53,59,90,2020,2018-2022,Tuesday,August,3,92.0,75.0
2020-08-26,51,58,98,2020,2018-2022,Wednesday,August,3,93.0,70.0
2020-08-27,43,48,80,2020,2018-2022,Thursday,August,3,84.0,74.0
2020-08-28,47,57,89,2020,2018-2022,Friday,August,3,94.0,75.0
2020-08-29,57,64,94,2020,2018-2022,Saturday,August,3,91.0,70.0
2020-08-30,52,59,86,2020,2018-2022,Sunday,August,3,83.0,66.0
2020-08-31,43,52,83,2020,2018-2022,Monday,August,3,82.0,66.0
2020-09-01,54,63,93,2020,2018-2022,Tuesday,September,3,77.0,69.0
2020-09-02,47,55,93,2020,2018-2022,Wednesday,September,3,81.0,68.0
2020-09-03,44,48,89,2020,2018-2022,Thursday,September,3,86.0,74.0
2020-09-04,49,57,90,2020,2018-2022,Friday,September,3,90.0,72.0
2020-09-05,61,62,96,2020,2018-2022,Saturday,September,3,89.0,65.0
2020-09-06,46,50,79,2020,2018-2022,Sunday,September,3,83.0,66.0
2020-09-07,42,52,71,2020,2018-2022,Monday,September,3,86.0,66.0
2020-09-08,63,75,92,2020,2018-2022,Tuesday,September,3,87.0,67.0
2020-09-09,48,56,74,2020,2018-2022,Wednesday,September,3,89.0,67.0
2020-09-10,47,59,78,2020,2018-2022,Thursday,September,3,81.0,73.0
2020-09-11,59,69,104,2020,2018-2022,Friday,September,3,85.0,73.0
2020-09-12,43,49,77,2020,2018-2022,Saturday,September,3,79.0,63.0
2020-09-13,47,51,83,2020,2018-2022,Sunday,September,3,75.0,62.0
2020-09-14,49,65,86,2020,2018-2022,Monday,September,3,81.0,62.0
2020-09-15,43,57,74,2020,2018-2022,Tuesday,September,3,77.0,56.0
2020-09-16,39,51,79,2020,2018-2022,Wednesday,September,3,68.0,54.0
2020-09-17,38,41,78,2020,2018-2022,Thursday,September,3,77.0,65.0
2020-09-18,41,46,92,2020,2018-2022,Friday,September,3,74.0,62.0
2020-09-19,47,49,86,2020,2018-2022,Saturday,September,3,70.0,48.0
2020-09-20,55,64,86,2020,2018-2022,Sunday,September,3,66.0,49.0
2020-09-21,43,53,90,2020,2018-2022,Monday,September,3,65.0,49.0
2020-09-22,55,61,68,2020,2018-2022,Tuesday,September,3,68.0,49.0
2020-09-23,44,51,68,2020,2018-2022,Wednesday,September,3,75.0,48.0
2020-09-24,35,40,82,2020,2018-2022,Thursday,September,3,83.0,63.0
2020-09-25,44,50,83,2020,2018-2022,Friday,September,3,77.0,61.0
2020-09-26,41,49,71,2020,2018-2022,Saturday,September,3,78.0,64.0
2020-09-27,48,53,92,2020,2018-2022,Sunday,September,3,78.0,66.0
2020-09-28,44,52,96,2020,2018-2022,Monday,September,3,80.0,67.0
2020-09-29,54,65,93,2020,2018-2022,Tuesday,September,3,84.0,68.0
2020-09-30,40,46,85,2020,2018-2022,Wednesday,September,3,77.0,58.0
2020-10-01,40,47,101,2020,2018-2022,Thursday,October,4,72.0,59.0
2020-10-02,51,54,71,2020,2018-2022,Friday,October,4,75.0,56.0
2020-10-03,48,55,77,2020,2018-2022,Saturday,October,4,68.0,50.0
2020-10-04,66,77,91,2020,2018-2022,Sunday,October,4,71.0,50.0
2020-10-05,56,63,98,2020,2018-2022,Monday,October,4,71.0,50.0
2020-10-06,53,64,81,2020,2018-2022,Tuesday,October,4,71.0,53.0
2020-10-07,38,46,88,2020,2018-2022,Wednesday,October,4,72.0,52.0
2020-10-08,65,75,97,2020,2018-2022,Thursday,October,4,78.0,56.0
2020-10-09,52,62,80,2020,2018-2022,Friday,October,4,68.0,51.0
2020-10-10,43,49,91,2020,2018-2022,Saturday,October,4,73.0,58.0
2020-10-11,52,62,79,2020,2018-2022,Sunday,October,4,74.0,62.0
2020-10-12,44,55,94,2020,2018-2022,Monday,October,4,68.0,56.0
2020-10-13,49,62,89,2020,2018-2022,Tuesday,October,4,58.0,53.0
2020-10-14,51,61,90,2020,2018-2022,Wednesday,October,4,64.0,52.0
2020-10-15,34,42,94,2020,2018-2022,Thursday,October,4,77.0,57.0
2020-10-16,43,51,82,2020,2018-2022,Friday,October,4,77.0,54.0
2020-10-17,50,55,65,2020,2018-2022,Saturday,October,4,55.0,45.0
2020-10-18,53,57,79,2020,2018-2022,Sunday,October,4,62.0,45.0
2020-10-19,48,57,99,2020,2018-2022,Monday,October,4,69.0,45.0
2020-10-20,55,63,88,2020,2018-2022,Tuesday,October,4,71.0,53.0
2020-10-21,60,70,90,2020,2018-2022,Wednesday,October,4,73.0,58.0
2020-10-22,49,55,86,2020,2018-2022,Thursday,October,4,79.0,63.0
2020-10-23,46,50,103,2020,2018-2022,Friday,October,4,79.0,63.0
2020-10-24,61,69,87,2020,2018-2022,Saturday,October,4,76.0,63.0
2020-10-25,49,59,70,2020,2018-2022,Sunday,October,4,75.0,46.0
2020-10-26,53,59,95,2020,2018-2022,Monday,October,4,53.0,46.0
2020-10-27,134,147,143,2020,2018-2022,Tuesday,October,4,62.0,49.0
2020-10-28,77,87,120,2020,2018-2022,Wednesday,October,4,66.0,56.0
2020-10-29,50,60,88,2020,2018-2022,Thursday,October,4,60.0,51.0
2020-10-30,36,46,67,2020,2018-2022,Friday,October,4,54.0,42.0
2020-10-31,60,66,76,2020,2018-2022,Saturday,October,4,48.0,36.0
2020-11-01,39,48,66,2020,2018-2022,Sunday,November,4,54.0,36.0
2020-11-02,41,57,83,2020,2018-2022,Monday,November,4,56.0,39.0
2020-11-03,57,67,76,2020,2018-2022,Tuesday,November,4,48.0,38.0
2020-11-04,44,54,64,2020,2018-2022,Wednesday,November,4,57.0,41.0
2020-11-05,58,69,95,2020,2018-2022,Thursday,November,4,68.0,51.0
2020-11-06,32,45,89,2020,2018-2022,Friday,November,4,70.0,51.0
2020-11-07,47,51,69,2020,2018-2022,Saturday,November,4,72.0,51.0
2020-11-08,49,54,89,2020,2018-2022,Sunday,November,4,79.0,50.0
2020-11-09,45,62,84,2020,2018-2022,Monday,November,4,79.0,50.0
2020-11-10,43,49,87,2020,2018-2022,Tuesday,November,4,77.0,52.0
2020-11-11,49,64,77,2020,2018-2022,Wednesday,November,4,77.0,56.0
2020-11-12,30,37,76,2020,2018-2022,Thursday,November,4,71.0,55.0
2020-11-13,49,60,76,2020,2018-2022,Friday,November,4,55.0,46.0
2020-11-14,53,63,70,2020,2018-2022,Saturday,November,4,55.0,45.0
2020-11-15,42,44,88,2020,2018-2022,Sunday,November,4,57.0,42.0
2020-11-16,46,61,93,2020,2018-2022,Monday,November,4,69.0,42.0
2020-11-17,41,50,73,2020,2018-2022,Tuesday,November,4,57.0,45.0
2020-11-18,44,51,73,2020,2018-2022,Wednesday,November,4,53.0,35.0
2020-11-19,44,55,83,2020,2018-2022,Thursday,November,4,41.0,32.0
2020-11-20,44,56,86,2020,2018-2022,Friday,November,4,49.0,31.0
2020-11-21,33,40,85,2020,2018-2022,Saturday,November,4,64.0,44.0
2020-11-22,35,44,61,2020,2018-2022,Sunday,November,4,66.0,49.0
2020-11-23,46,58,87,2020,2018-2022,Monday,November,4,60.0,46.0
2020-11-24,45,53,83,2020,2018-2022,Tuesday,November,4,59.0,41.0
2020-11-25,41,56,68,2020,2018-2022,Wednesday,November,4,51.0,44.0
2020-11-26,38,44,60,2020,2018-2022,Thursday,November,4,58.0,44.0
2020-11-27,60,74,87,2020,2018-2022,Friday,November,4,68.0,56.0
2020-11-28,64,71,83,2020,2018-2022,Saturday,November,4,59.0,50.0
2020-11-29,42,52,83,2020,2018-2022,Sunday,November,4,57.0,43.0
2020-11-30,48,55,76,2020,2018-2022,Monday,November,4,57.0,41.0
2020-12-01,48,57,93,2020,2018-2022,Tuesday,December,4,68.0,45.0
2020-12-02,52,72,76,2020,2018-2022,Wednesday,December,4,46.0,36.0
2020-12-03,40,52,80,2020,2018-2022,Thursday,December,4,45.0,35.0
2020-12-04,43,51,64,2020,2018-2022,Friday,December,4,53.0,43.0
2020-12-05,51,61,65,2020,2018-2022,Saturday,December,4,48.0,43.0
2020-12-06,41,49,68,2020,2018-2022,Sunday,December,4,47.0,39.0
2020-12-07,43,51,100,2020,2018-2022,Monday,December,4,43.0,31.0
2020-12-08,28,39,76,2020,2018-2022,Tuesday,December,4,40.0,30.0
2020-12-09,39,52,67,2020,2018-2022,Wednesday,December,4,41.0,32.0
2020-12-10,33,43,72,2020,2018-2022,Thursday,December,4,52.0,35.0
2020-12-11,32,43,85,2020,2018-2022,Friday,December,4,52.0,37.0
2020-12-12,37,55,59,2020,2018-2022,Saturday,December,4,58.0,37.0
2020-12-13,46,59,78,2020,2018-2022,Sunday,December,4,63.0,44.0
2020-12-14,48,65,84,2020,2018-2022,Monday,December,4,64.0,40.0
2020-12-15,42,51,69,2020,2018-2022,Tuesday,December,4,40.0,32.0
2020-12-16,52,64,57,2020,2018-2022,Wednesday,December,4,48.0,28.0
2020-12-17,27,33,36,2020,2018-2022,Thursday,December,4,33.0,27.0
2020-12-18,36,45,62,2020,2018-2022,Friday,December,4,36.0,24.0
2020-12-19,26,32,65,2020,2018-2022,Saturday,December,4,36.0,23.0
2020-12-20,45,55,46,2020,2018-2022,Sunday,December,4,34.0,27.0
2020-12-21,37,46,78,2020,2018-2022,Monday,December,4,43.0,32.0
2020-12-22,42,54,75,2020,2018-2022,Tuesday,December,4,44.0,37.0
2020-12-23,47,56,63,2020,2018-2022,Wednesday,December,4,46.0,35.0
2020-12-24,40,48,65,2020,2018-2022,Thursday,December,4,47.0,35.0
2020-12-25,33,36,41,2020,2018-2022,Friday,December,4,66.0,41.0
2020-12-26,37,42,67,2020,2018-2022,Saturday,December,4,57.0,25.0
2020-12-27,37,40,71,2020,2018-2022,Sunday,December,4,33.0,23.0
2020-12-28,46,57,93,2020,2018-2022,Monday,December,4,40.0,25.0
2020-12-29,40,50,67,2020,2018-2022,Tuesday,December,4,50.0,36.0
2020-12-30,46,55,64,2020,2018-2022,Wednesday,December,4,40.0,30.0
2020-12-31,44,47,68,2020,2018-2022,Thursday,December,4,49.0,34.0
2021-01-01,52,59,78,2021,2018-2022,Friday,January,1,49.0,34.0
2021-01-02,33,41,71,2021,2018-2022,Saturday,January,1,41.0,32.0
2021-01-03,31,39,67,2021,2018-2022,Sunday,January,1,54.0,37.0
2021-01-04,30,45,91,2021,2018-2022,Monday,January,1,39.0,35.0
2021-01-05,43,52,71,2021,2018-2022,Tuesday,January,1,43.0,36.0
2021-01-06,43,53,75,2021,2018-2022,Wednesday,January,1,42.0,38.0
2021-01-07,37,46,81,2021,2018-2022,Thursday,January,1,43.0,33.0
2021-01-08,34,44,63,2021,2018-2022,Friday,January,1,45.0,30.0
2021-01-09,53,58,69,2021,2018-2022,Saturday,January,1,36.0,26.0
2021-01-10,70,80,67,2021,2018-2022,Sunday,January,1,43.0,29.0
2021-01-11,45,62,88,2021,2018-2022,Monday,January,1,47.0,32.0
2021-01-12,37,49,87,2021,2018-2022,Tuesday,January,1,42.0,30.0
2021-01-13,38,44,86,2021,2018-2022,Wednesday,January,1,46.0,32.0
2021-01-14,38,51,85,2021,2018-2022,Thursday,January,1,48.0,36.0
2021-01-15,50,58,74,2021,2018-2022,Friday,January,1,51.0,37.0
2021-01-16,40,49,67,2021,2018-2022,Saturday,January,1,55.0,41.0
2021-01-17,40,48,87,2021,2018-2022,Sunday,January,1,47.0,34.0
2021-01-18,46,56,92,2021,2018-2022,Monday,January,1,46.0,38.0
2021-01-19,52,67,95,2021,2018-2022,Tuesday,January,1,47.0,34.0
2021-01-20,52,65,84,2021,2018-2022,Wednesday,January,1,45.0,33.0
2021-01-21,62,70,73,2021,2018-2022,Thursday,January,1,41.0,27.0
2021-01-22,43,53,90,2021,2018-2022,Friday,January,1,43.0,36.0
2021-01-23,38,47,74,2021,2018-2022,Saturday,January,1,46.0,29.0
2021-01-24,54,67,95,2021,2018-2022,Sunday,January,1,33.0,23.0
2021-01-25,58,70,92,2021,2018-2022,Monday,January,1,36.0,23.0
2021-01-26,34,44,84,2021,2018-2022,Tuesday,January,1,37.0,29.0
2021-01-27,28,38,64,2021,2018-2022,Wednesday,January,1,37.0,34.0
2021-01-28,45,57,65,2021,2018-2022,Thursday,January,1,40.0,30.0
2021-01-29,31,40,68,2021,2018-2022,Friday,January,1,34.0,22.0
2021-01-30,42,53,78,2021,2018-2022,Saturday,January,1,28.0,19.0
2021-01-31,46,49,54,2021,2018-2022,Sunday,January,1,36.0,25.0
2021-02-01,33,37,33,2021,2018-2022,Monday,February,1,29.0,24.0
2021-02-02,18,25,31,2021,2018-2022,Tuesday,February,1,32.0,25.0
2021-02-03,30,36,53,2021,2018-2022,Wednesday,February,1,35.0,29.0
2021-02-04,39,44,55,2021,2018-2022,Thursday,February,1,37.0,30.0
2021-02-05,38,41,61,2021,2018-2022,Friday,February,1,45.0,33.0
2021-02-07,24,31,57,2021,2018-2022,Sunday,February,1,45.0,34.0
2021-02-08,50,61,70,2021,2018-2022,Monday,February,1,40.0,28.0
2021-02-09,26,33,68,2021,2018-2022,Tuesday,February,1,33.0,20.0
2021-02-10,31,40,46,2021,2018-2022,Wednesday,February,1,37.0,26.0
2021-02-11,37,42,71,2021,2018-2022,Thursday,February,1,37.0,27.0
2021-02-12,32,40,60,2021,2018-2022,Friday,February,1,33.0,28.0
2021-02-13,29,34,59,2021,2018-2022,Saturday,February,1,30.0,28.0
2021-02-14,31,34,43,2021,2018-2022,Sunday,February,1,30.0,27.0
2021-02-15,40,54,53,2021,2018-2022,Monday,February,1,37.0,29.0
2021-02-16,38,45,73,2021,2018-2022,Tuesday,February,1,37.0,33.0
2021-02-17,40,46,77,2021,2018-2022,Wednesday,February,1,51.0,29.0
2021-02-18,26,32,25,2021,2018-2022,Thursday,February,1,33.0,24.0
2021-02-19,34,40,53,2021,2018-2022,Friday,February,1,30.0,24.0
2021-02-20,30,34,80,2021,2018-2022,Saturday,February,1,33.0,26.0
2021-02-21,30,36,69,2021,2018-2022,Sunday,February,1,33.0,23.0
2021-02-22,34,40,68,2021,2018-2022,Monday,February,1,38.0,23.0
2021-02-23,41,49,59,2021,2018-2022,Tuesday,February,1,36.0,31.0
2021-02-24,41,53,65,2021,2018-2022,Wednesday,February,1,51.0,34.0
2021-02-25,35,45,68,2021,2018-2022,Thursday,February,1,58.0,42.0
2021-02-26,33,45,76,2021,2018-2022,Friday,February,1,51.0,37.0
2021-02-27,47,54,64,2021,2018-2022,Saturday,February,1,54.0,35.0
2021-02-28,40,48,76,2021,2018-2022,Sunday,February,1,53.0,42.0
2021-03-01,28,39,79,2021,2018-2022,Monday,March,1,45.0,42.0
2021-03-02,30,41,76,2021,2018-2022,Tuesday,March,1,48.0,33.0
2021-03-03,43,53,80,2021,2018-2022,Wednesday,March,1,39.0,25.0
2021-03-04,46,56,65,2021,2018-2022,Thursday,March,1,57.0,32.0
2021-03-05,27,38,64,2021,2018-2022,Friday,March,1,48.0,24.0
2021-03-06,41,57,59,2021,2018-2022,Saturday,March,1,39.0,32.0
2021-03-07,38,48,85,2021,2018-2022,Sunday,March,1,39.0,30.0
2021-03-08,23,36,75,2021,2018-2022,Monday,March,1,45.0,30.0
2021-03-09,47,58,62,2021,2018-2022,Tuesday,March,1,49.0,27.0
2021-03-10,41,51,78,2021,2018-2022,Wednesday,March,1,69.0,39.0
2021-03-11,52,65,77,2021,2018-2022,Thursday,March,1,68.0,49.0
2021-03-12,40,47,89,2021,2018-2022,Friday,March,1,75.0,58.0
2021-03-13,48,57,70,2021,2018-2022,Saturday,March,1,72.0,36.0
2021-03-14,45,56,69,2021,2018-2022,Sunday,March,1,52.0,40.0
2021-03-15,28,48,70,2021,2018-2022,Monday,March,1,58.0,33.0
2021-03-16,46,55,67,2021,2018-2022,Tuesday,March,1,42.0,27.0
2021-03-17,43,52,70,2021,2018-2022,Wednesday,March,1,40.0,33.0
2021-03-18,25,34,71,2021,2018-2022,Thursday,March,1,49.0,39.0
2021-03-19,30,39,75,2021,2018-2022,Friday,March,1,49.0,37.0
2021-03-20,48,56,74,2021,2018-2022,Saturday,March,1,48.0,33.0
2021-03-21,37,44,78,2021,2018-2022,Sunday,March,1,60.0,39.0
2021-03-22,38,49,77,2021,2018-2022,Monday,March,1,66.0,39.0
2021-03-23,41,54,78,2021,2018-2022,Tuesday,March,1,66.0,41.0
2021-03-24,37,51,71,2021,2018-2022,Wednesday,March,1,68.0,42.0
2021-03-25,34,43,71,2021,2018-2022,Thursday,March,1,58.0,49.0
2021-03-26,45,58,69,2021,2018-2022,Friday,March,1,71.0,58.0
2021-03-27,40,48,78,2021,2018-2022,Saturday,March,1,83.0,52.0
2021-03-28,32,36,63,2021,2018-2022,Sunday,March,1,71.0,55.0
2021-03-29,36,36,35,2021,2018-2022,Monday,March,1,71.0,44.0
2021-03-30,37,37,37,2021,2018-2022,Tuesday,March,1,57.0,44.0
2021-03-31,32,43,69,2021,2018-2022,Wednesday,March,1,67.0,42.0
2021-04-01,30,58,37,2021,2018-2022,Thursday,April,2,68.0,41.0
2021-04-02,34,49,68,2021,2018-2022,Friday,April,2,50.0,29.0
2021-04-03,29,42,56,2021,2018-2022,Saturday,April,2,45.0,32.0
2021-04-04,42,60,66,2021,2018-2022,Sunday,April,2,54.0,32.0
2021-04-05,43,57,75,2021,2018-2022,Monday,April,2,69.0,46.0
2021-04-06,57,76,69,2021,2018-2022,Tuesday,April,2,70.0,50.0
2021-04-07,33,52,54,2021,2018-2022,Wednesday,April,2,74.0,50.0
2021-04-08,33,64,80,2021,2018-2022,Thursday,April,2,73.0,53.0
2021-04-09,39,68,74,2021,2018-2022,Friday,April,2,74.0,51.0
2021-04-10,35,50,61,2021,2018-2022,Saturday,April,2,59.0,51.0
2021-04-11,43,64,72,2021,2018-2022,Sunday,April,2,74.0,56.0
2021-04-12,39,57,65,2021,2018-2022,Monday,April,2,66.0,49.0
2021-04-13,34,52,77,2021,2018-2022,Tuesday,April,2,51.0,45.0
2021-04-14,37,52,60,2021,2018-2022,Wednesday,April,2,67.0,45.0
2021-04-15,46,73,67,2021,2018-2022,Thursday,April,2,66.0,54.0
2021-04-16,42,72,69,2021,2018-2022,Friday,April,2,66.0,47.0
2021-04-17,31,45,61,2021,2018-2022,Saturday,April,2,55.0,44.0
2021-04-18,47,63,62,2021,2018-2022,Sunday,April,2,60.0,50.0
2021-04-19,33,54,90,2021,2018-2022,Monday,April,2,66.0,50.0
2021-04-20,41,58,76,2021,2018-2022,Tuesday,April,2,64.0,50.0
2021-04-21,40,61,70,2021,2018-2022,Wednesday,April,2,76.0,50.0
2021-04-22,31,51,54,2021,2018-2022,Thursday,April,2,73.0,35.0
2021-04-23,29,50,57,2021,2018-2022,Friday,April,2,56.0,39.0
2021-04-24,47,65,62,2021,2018-2022,Saturday,April,2,65.0,50.0
2021-04-25,35,55,69,2021,2018-2022,Sunday,April,2,70.0,49.0
2021-04-26,44,65,82,2021,2018-2022,Monday,April,2,66.0,49.0
2021-04-27,54,73,69,2021,2018-2022,Tuesday,April,2,63.0,43.0
2021-04-28,50,71,75,2021,2018-2022,Wednesday,April,2,79.0,50.0
2021-04-29,40,65,58,2021,2018-2022,Thursday,April,2,90.0,69.0
2021-04-30,36,61,62,2021,2018-2022,Friday,April,2,81.0,60.0
2021-05-01,44,62,58,2021,2018-2022,Saturday,May,2,70.0,45.0
2021-05-02,43,63,61,2021,2018-2022,Sunday,May,2,70.0,54.0
2021-05-03,53,67,79,2021,2018-2022,Monday,May,2,86.0,57.0
2021-05-04,34,55,61,2021,2018-2022,Tuesday,May,2,71.0,60.0
2021-05-05,36,51,76,2021,2018-2022,Wednesday,May,2,85.0,57.0
2021-05-06,32,54,53,2021,2018-2022,Thursday,May,2,75.0,55.0
2021-05-07,44,55,85,2021,2018-2022,Friday,May,2,67.0,52.0
2021-05-08,34,48,66,2021,2018-2022,Saturday,May,2,68.0,48.0
2021-05-09,44,55,50,2021,2018-2022,Sunday,May,2,68.0,47.0
2021-05-10,55,76,79,2021,2018-2022,Monday,May,2,60.0,47.0
2021-05-11,55,75,91,2021,2018-2022,Tuesday,May,2,63.0,51.0
2021-05-12,44,71,61,2021,2018-2022,Wednesday,May,2,68.0,51.0
2021-05-13,50,70,78,2021,2018-2022,Thursday,May,2,70.0,47.0
2021-05-14,37,53,95,2021,2018-2022,Friday,May,2,73.0,51.0
2021-05-15,48,66,68,2021,2018-2022,Saturday,May,2,77.0,54.0
2021-05-16,45,61,75,2021,2018-2022,Sunday,May,2,81.0,56.0
2021-05-17,39,64,78,2021,2018-2022,Monday,May,2,75.0,56.0
2021-05-18,40,65,65,2021,2018-2022,Tuesday,May,2,79.0,55.0
2021-05-19,44,72,71,2021,2018-2022,Wednesday,May,2,82.0,57.0
2021-05-20,40,62,74,2021,2018-2022,Thursday,May,2,90.0,61.0
2021-05-21,44,65,100,2021,2018-2022,Friday,May,2,84.0,58.0
2021-05-22,43,65,78,2021,2018-2022,Saturday,May,2,86.0,69.0
2021-05-23,40,56,67,2021,2018-2022,Sunday,May,2,93.0,67.0
2021-05-24,47,68,72,2021,2018-2022,Monday,May,2,93.0,75.0
2021-05-25,37,62,70,2021,2018-2022,Tuesday,May,2,76.0,60.0
2021-05-26,40,62,61,2021,2018-2022,Wednesday,May,2,77.0,59.0
2021-05-27,38,56,82,2021,2018-2022,Thursday,May,2,92.0,68.0
2021-05-28,29,45,84,2021,2018-2022,Friday,May,2,92.0,62.0
2021-05-29,45,63,59,2021,2018-2022,Saturday,May,2,68.0,48.0
2021-05-30,34,51,60,2021,2018-2022,Sunday,May,2,52.0,46.0
2021-05-31,36,55,56,2021,2018-2022,Monday,May,2,60.0,48.0
2021-06-01,44,66,82,2021,2018-2022,Tuesday,June,2,75.0,50.0
2021-06-02,57,76,76,2021,2018-2022,Wednesday,June,2,79.0,58.0
2021-06-03,33,53,62,2021,2018-2022,Thursday,June,2,82.0,64.0
2021-06-04,40,68,82,2021,2018-2022,Friday,June,2,82.0,68.0
2021-06-05,35,58,74,2021,2018-2022,Saturday,June,2,84.0,67.0
2021-06-06,36,57,53,2021,2018-2022,Sunday,June,2,94.0,74.0
2021-06-07,57,80,73,2021,2018-2022,Monday,June,2,96.0,74.0
2021-06-08,46,70,73,2021,2018-2022,Tuesday,June,2,96.0,74.0
2021-06-09,33,51,65,2021,2018-2022,Wednesday,June,2,92.0,72.0
2021-06-10,42,62,70,2021,2018-2022,Thursday,June,2,92.0,73.0
2021-06-11,53,74,84,2021,2018-2022,Friday,June,2,85.0,64.0
2021-06-12,31,52,71,2021,2018-2022,Saturday,June,2,78.0,62.0
